player_id,firstname,lastname,season_id,season_ts,regular_fg3m,regular_pts,playoffs_fg3m,playoffs_pts,total_regular_fg3m,total_regular_pts,total_playoffs_fg3m,total_playoffs_pts,season_number
1897.0,Metta,World Peace,2006-07,2006-12-31,93.0,1316.0,0.0,0.0,480.0,7373.0,46.0,536.0,8
1897.0,Metta,World Peace,2007-08,2007-12-31,84.0,1168.0,0.0,0.0,564.0,8541.0,46.0,536.0,9
1897.0,Metta,World Peace,2008-09,2008-12-31,153.0,1181.0,23.0,203.0,717.0,9722.0,69.0,739.0,10
1897.0,Metta,World Peace,2009-10,2009-12-31,105.0,845.0,34.0,258.0,822.0,10567.0,103.0,997.0,11
1897.0,Metta,World Peace,2010-11,2010-12-31,83.0,697.0,9.0,95.0,905.0,11264.0,112.0,1092.0,12
1897.0,Metta,World Peace,2011-12,2011-12-31,56.0,493.0,14.0,70.0,961.0,11757.0,126.0,1162.0,13
1897.0,Metta,World Peace,2012-13,2012-12-31,141.0,929.0,2.0,18.0,1102.0,12686.0,128.0,1180.0,14
1897.0,Metta,World Peace,2013-14,2013-12-31,17.0,139.0,0.0,0.0,1119.0,12825.0,128.0,1180.0,15
1897.0,Metta,World Peace,2015-16,2015-12-31,26.0,176.0,0.0,0.0,1145.0,13001.0,128.0,1180.0,16
1897.0,Metta,World Peace,2016-17,2016-12-31,9.0,57.0,0.0,0.0,1154.0,13058.0,128.0,1180.0,17
1899.0,James,Posey,1998-99,1998-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1899.0,James,Posey,1999-00,1999-12-31,82.0,662.0,0.0,0.0,82.0,662.0,0.0,0.0,1
1899.0,James,Posey,2000-01,2000-12-31,65.0,666.0,0.0,0.0,147.0,1328.0,0.0,0.0,2
1899.0,James,Posey,2001-02,2001-12-31,67.0,782.0,0.0,0.0,214.0,2110.0,0.0,0.0,3
1899.0,James,Posey,2002-03,2002-12-31,70.0,893.0,0.0,0.0,284.0,3003.0,0.0,0.0,4
1899.0,James,Posey,2003-04,2003-12-31,112.0,1126.0,1.0,50.0,396.0,4129.0,1.0,50.0,5
1899.0,James,Posey,2004-05,2004-12-31,55.0,405.0,7.0,39.0,451.0,4534.0,8.0,89.0,6
1899.0,James,Posey,2005-06,2005-12-31,117.0,483.0,35.0,160.0,568.0,5017.0,43.0,249.0,7
1899.0,James,Posey,2006-07,2006-12-31,97.0,550.0,6.0,31.0,665.0,5567.0,49.0,280.0,8
1899.0,James,Posey,2007-08,2007-12-31,106.0,545.0,35.0,174.0,771.0,6112.0,84.0,454.0,9
1899.0,James,Posey,2008-09,2008-12-31,116.0,668.0,5.0,57.0,887.0,6780.0,89.0,511.0,10
1899.0,James,Posey,2009-10,2009-12-31,81.0,399.0,0.0,0.0,968.0,7179.0,89.0,511.0,11
1899.0,James,Posey,2010-11,2010-12-31,67.0,240.0,0.0,0.0,1035.0,7419.0,89.0,511.0,12
1938.0,Manu,Ginobili,2001-02,2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1938.0,Manu,Ginobili,2002-03,2002-12-31,51.0,525.0,28.0,226.0,51.0,525.0,28.0,226.0,1
1938.0,Manu,Ginobili,2003-04,2003-12-31,88.0,987.0,10.0,130.0,139.0,1512.0,38.0,356.0,2
1938.0,Manu,Ginobili,2004-05,2004-12-31,97.0,1186.0,42.0,479.0,236.0,2698.0,80.0,835.0,3
1938.0,Manu,Ginobili,2005-06,2005-12-31,83.0,981.0,14.0,239.0,319.0,3679.0,94.0,1074.0,4
1938.0,Manu,Ginobili,2006-07,2006-12-31,128.0,1240.0,38.0,333.0,447.0,4919.0,132.0,1407.0,5
1938.0,Manu,Ginobili,2007-08,2007-12-31,156.0,1442.0,38.0,303.0,603.0,6361.0,170.0,1710.0,6
1938.0,Manu,Ginobili,2008-09,2008-12-31,69.0,683.0,0.0,0.0,672.0,7044.0,170.0,1710.0,7
1938.0,Manu,Ginobili,2009-10,2009-12-31,132.0,1237.0,20.0,194.0,804.0,8281.0,190.0,1904.0,8
1938.0,Manu,Ginobili,2010-11,2010-12-31,154.0,1393.0,9.0,103.0,958.0,9674.0,199.0,2007.0,9
1938.0,Manu,Ginobili,2011-12,2011-12-31,52.0,440.0,23.0,201.0,1010.0,10114.0,222.0,2208.0,10
1938.0,Manu,Ginobili,2012-13,2012-12-31,83.0,705.0,29.0,242.0,1093.0,10819.0,251.0,2450.0,11
1938.0,Manu,Ginobili,2013-14,2013-12-31,90.0,838.0,41.0,330.0,1183.0,11657.0,292.0,2780.0,12
1938.0,Manu,Ginobili,2014-15,2014-12-31,89.0,738.0,8.0,56.0,1272.0,12395.0,300.0,2836.0,13
1938.0,Manu,Ginobili,2015-16,2015-12-31,70.0,555.0,9.0,67.0,1342.0,12950.0,309.0,2903.0,14
1938.0,Manu,Ginobili,2016-17,2016-12-31,89.0,517.0,0.0,0.0,1431.0,13467.0,309.0,2903.0,15
1952.0,Raja,Bell,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1952.0,Raja,Bell,2000-01,2000-12-31,1.0,5.0,2.0,34.0,1.0,5.0,2.0,34.0,1
1952.0,Raja,Bell,2001-02,2001-12-31,12.0,254.0,0.0,2.0,13.0,259.0,2.0,36.0,2
1952.0,Raja,Bell,2002-03,2002-12-31,21.0,230.0,6.0,97.0,34.0,489.0,8.0,133.0,3
1952.0,Raja,Bell,2003-04,2003-12-31,62.0,915.0,0.0,0.0,96.0,1404.0,8.0,133.0,4
1952.0,Raja,Bell,2004-05,2004-12-31,54.0,772.0,0.0,0.0,150.0,2176.0,8.0,133.0,5
1952.0,Raja,Bell,2005-06,2005-12-31,197.0,1162.0,40.0,232.0,347.0,3338.0,48.0,365.0,6
1952.0,Raja,Bell,2006-07,2006-12-31,205.0,1143.0,20.0,112.0,552.0,4481.0,68.0,477.0,7
1952.0,Raja,Bell,2007-08,2007-12-31,176.0,889.0,13.0,68.0,728.0,5370.0,81.0,545.0,8
1952.0,Raja,Bell,2008-09,2008-12-31,114.0,799.0,0.0,0.0,842.0,6169.0,81.0,545.0,9
1952.0,Raja,Bell,2009-10,2009-12-31,12.0,71.0,0.0,0.0,854.0,6240.0,81.0,545.0,10
1952.0,Raja,Bell,2010-11,2010-12-31,68.0,541.0,0.0,0.0,922.0,6781.0,81.0,545.0,11
1952.0,Raja,Bell,2011-12,2011-12-31,34.0,217.0,0.0,0.0,956.0,6998.0,81.0,545.0,12
2034.0,Mike,Miller,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2034.0,Mike,Miller,2000-01,2000-12-31,148.0,975.0,7.0,48.0,148.0,975.0,7.0,48.0,1
2034.0,Mike,Miller,2001-02,2001-12-31,116.0,956.0,1.0,19.0,264.0,1931.0,8.0,67.0,2
2034.0,Mike,Miller,2002-03,2002-12-31,109.0,1011.0,0.0,0.0,373.0,2942.0,8.0,67.0,3
2034.0,Mike,Miller,2003-04,2003-12-31,80.0,722.0,5.0,30.0,453.0,3664.0,13.0,97.0,4
2034.0,Mike,Miller,2004-05,2004-12-31,140.0,1022.0,8.0,48.0,593.0,4686.0,21.0,145.0,5
2034.0,Mike,Miller,2005-06,2005-12-31,138.0,1014.0,1.0,34.0,731.0,5700.0,22.0,179.0,6
2034.0,Mike,Miller,2006-07,2006-12-31,202.0,1293.0,0.0,0.0,933.0,6993.0,22.0,179.0,7
2034.0,Mike,Miller,2007-08,2007-12-31,155.0,1147.0,0.0,0.0,1088.0,8140.0,22.0,179.0,8
2034.0,Mike,Miller,2008-09,2008-12-31,85.0,722.0,0.0,0.0,1173.0,8862.0,22.0,179.0,9
2034.0,Mike,Miller,2009-10,2009-12-31,82.0,586.0,0.0,0.0,1255.0,9448.0,22.0,179.0,10
2034.0,Mike,Miller,2010-11,2010-12-31,43.0,228.0,11.0,47.0,1298.0,9676.0,33.0,226.0,11
2034.0,Mike,Miller,2011-12,2011-12-31,53.0,237.0,31.0,120.0,1351.0,9913.0,64.0,346.0,12
2034.0,Mike,Miller,2012-13,2012-12-31,73.0,281.0,16.0,58.0,1424.0,10194.0,80.0,404.0,13
2034.0,Mike,Miller,2013-14,2013-12-31,107.0,579.0,14.0,51.0,1531.0,10773.0,94.0,455.0,14
2034.0,Mike,Miller,2014-15,2014-12-31,32.0,109.0,3.0,9.0,1563.0,10882.0,97.0,464.0,15
2034.0,Mike,Miller,2015-16,2015-12-31,19.0,63.0,0.0,0.0,1582.0,10945.0,97.0,464.0,16
2034.0,Mike,Miller,2016-17,2016-12-31,8.0,28.0,0.0,0.0,1590.0,10973.0,97.0,464.0,17
2037.0,Jamal,Crawford,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2037.0,Jamal,Crawford,2000-01,2000-12-31,41.0,282.0,0.0,0.0,41.0,282.0,0.0,0.0,1
2037.0,Jamal,Crawford,2001-02,2001-12-31,26.0,214.0,0.0,0.0,67.0,496.0,0.0,0.0,2
2037.0,Jamal,Crawford,2002-03,2002-12-31,86.0,858.0,0.0,0.0,153.0,1354.0,0.0,0.0,3
2037.0,Jamal,Crawford,2003-04,2003-12-31,165.0,1383.0,0.0,0.0,318.0,2737.0,0.0,0.0,4
2037.0,Jamal,Crawford,2004-05,2004-12-31,185.0,1241.0,0.0,0.0,503.0,3978.0,0.0,0.0,5
2037.0,Jamal,Crawford,2005-06,2005-12-31,101.0,1128.0,0.0,0.0,604.0,5106.0,0.0,0.0,6
2037.0,Jamal,Crawford,2006-07,2006-12-31,103.0,1039.0,0.0,0.0,707.0,6145.0,0.0,0.0,7
2037.0,Jamal,Crawford,2007-08,2007-12-31,176.0,1645.0,0.0,0.0,883.0,7790.0,0.0,0.0,8
2037.0,Jamal,Crawford,2008-09,2008-12-31,142.0,1280.0,0.0,0.0,1025.0,9070.0,0.0,0.0,9
2037.0,Jamal,Crawford,2009-10,2009-12-31,163.0,1425.0,18.0,179.0,1188.0,10495.0,18.0,179.0,10
2037.0,Jamal,Crawford,2010-11,2010-12-31,119.0,1077.0,21.0,185.0,1307.0,11572.0,39.0,364.0,11
2037.0,Jamal,Crawford,2011-12,2011-12-31,80.0,837.0,0.0,0.0,1387.0,12409.0,39.0,364.0,12
2037.0,Jamal,Crawford,2012-13,2012-12-31,149.0,1255.0,6.0,65.0,1536.0,13664.0,45.0,429.0,13
2037.0,Jamal,Crawford,2013-14,2013-12-31,161.0,1282.0,27.0,202.0,1697.0,14946.0,72.0,631.0,14
2037.0,Jamal,Crawford,2014-15,2014-12-31,119.0,1010.0,18.0,178.0,1816.0,15956.0,90.0,809.0,15
2037.0,Jamal,Crawford,2015-16,2015-12-31,117.0,1120.0,4.0,104.0,1933.0,17076.0,94.0,913.0,16
2037.0,Jamal,Crawford,2016-17,2016-12-31,116.0,1008.0,5.0,52.0,2049.0,18084.0,99.0,965.0,17
2045.0,Hedo,Turkoglu,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2045.0,Hedo,Turkoglu,2000-01,2000-12-31,28.0,391.0,8.0,60.0,28.0,391.0,8.0,60.0,1
2045.0,Hedo,Turkoglu,2001-02,2001-12-31,63.0,810.0,12.0,138.0,91.0,1201.0,20.0,198.0,2
2045.0,Hedo,Turkoglu,2002-03,2002-12-31,29.0,447.0,4.0,53.0,120.0,1648.0,24.0,251.0,3
2045.0,Hedo,Turkoglu,2003-04,2003-12-31,101.0,739.0,14.0,77.0,221.0,2387.0,38.0,328.0,4
2045.0,Hedo,Turkoglu,2004-05,2004-12-31,93.0,937.0,0.0,0.0,314.0,3324.0,38.0,328.0,5
2045.0,Hedo,Turkoglu,2005-06,2005-12-31,114.0,1165.0,0.0,0.0,428.0,4489.0,38.0,328.0,6
2045.0,Hedo,Turkoglu,2006-07,2006-12-31,109.0,970.0,3.0,55.0,537.0,5459.0,41.0,383.0,7
2045.0,Hedo,Turkoglu,2007-08,2007-12-31,166.0,1602.0,10.0,175.0,703.0,7061.0,51.0,558.0,8
2045.0,Hedo,Turkoglu,2008-09,2008-12-31,134.0,1294.0,32.0,378.0,837.0,8355.0,83.0,936.0,9
2045.0,Hedo,Turkoglu,2009-10,2009-12-31,108.0,835.0,0.0,0.0,945.0,9190.0,83.0,936.0,10
2045.0,Hedo,Turkoglu,2010-11,2010-12-31,127.0,877.0,7.0,55.0,1072.0,10067.0,90.0,991.0,11
2045.0,Hedo,Turkoglu,2011-12,2011-12-31,91.0,576.0,5.0,42.0,1163.0,10643.0,95.0,1033.0,12
2045.0,Hedo,Turkoglu,2012-13,2012-12-31,1.0,32.0,0.0,0.0,1164.0,10675.0,95.0,1033.0,13
2045.0,Hedo,Turkoglu,2013-14,2013-12-31,22.0,115.0,4.0,16.0,1186.0,10790.0,99.0,1049.0,14
2045.0,Hedo,Turkoglu,2014-15,2014-12-31,60.0,232.0,2.0,10.0,1246.0,11022.0,101.0,1059.0,15
2047.0,Quentin,Richardson,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2047.0,Quentin,Richardson,2000-01,2000-12-31,50.0,613.0,0.0,0.0,50.0,613.0,0.0,0.0,1
2047.0,Quentin,Richardson,2001-02,2001-12-31,133.0,1076.0,0.0,0.0,183.0,1689.0,0.0,0.0,2
2047.0,Quentin,Richardson,2002-03,2002-12-31,61.0,552.0,0.0,0.0,244.0,2241.0,0.0,0.0,3
2047.0,Quentin,Richardson,2003-04,2003-12-31,120.0,1121.0,0.0,0.0,364.0,3362.0,0.0,0.0,4
2047.0,Quentin,Richardson,2004-05,2004-12-31,226.0,1176.0,32.0,179.0,590.0,4538.0,32.0,179.0,5
2047.0,Quentin,Richardson,2005-06,2005-12-31,64.0,451.0,0.0,0.0,654.0,4989.0,32.0,179.0,6
2047.0,Quentin,Richardson,2006-07,2006-12-31,97.0,636.0,0.0,0.0,751.0,5625.0,32.0,179.0,7
2047.0,Quentin,Richardson,2007-08,2007-12-31,69.0,527.0,0.0,0.0,820.0,6152.0,32.0,179.0,8
2047.0,Quentin,Richardson,2008-09,2008-12-31,120.0,733.0,0.0,0.0,940.0,6885.0,32.0,179.0,9
2047.0,Quentin,Richardson,2009-10,2009-12-31,142.0,678.0,9.0,49.0,1082.0,7563.0,41.0,228.0,10
2047.0,Quentin,Richardson,2010-11,2010-12-31,42.0,249.0,5.0,23.0,1124.0,7812.0,46.0,251.0,11
2047.0,Quentin,Richardson,2011-12,2011-12-31,42.0,215.0,2.0,12.0,1166.0,8027.0,48.0,263.0,12
2047.0,Quentin,Richardson,2012-13,2012-12-31,1.0,5.0,2.0,6.0,1167.0,8032.0,50.0,269.0,13
2050.0,Morris,Peterson,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2050.0,Morris,Peterson,2000-01,2000-12-31,63.0,747.0,4.0,43.0,63.0,747.0,4.0,43.0,1
2050.0,Morris,Peterson,2001-02,2001-12-31,84.0,883.0,2.0,46.0,147.0,1630.0,6.0,89.0,2
2050.0,Morris,Peterson,2002-03,2002-12-31,116.0,1153.0,0.0,0.0,263.0,2783.0,6.0,89.0,3
2050.0,Morris,Peterson,2003-04,2003-12-31,126.0,678.0,0.0,0.0,389.0,3461.0,6.0,89.0,4
2050.0,Morris,Peterson,2004-05,2004-12-31,129.0,1029.0,0.0,0.0,518.0,4490.0,6.0,89.0,5
2050.0,Morris,Peterson,2005-06,2005-12-31,177.0,1374.0,0.0,0.0,695.0,5864.0,6.0,89.0,6
2050.0,Morris,Peterson,2006-07,2006-12-31,106.0,634.0,6.0,41.0,801.0,6498.0,12.0,130.0,7
2050.0,Morris,Peterson,2007-08,2007-12-31,113.0,608.0,16.0,86.0,914.0,7106.0,28.0,216.0,8
2050.0,Morris,Peterson,2008-09,2008-12-31,33.0,191.0,1.0,6.0,947.0,7297.0,29.0,222.0,9
2050.0,Morris,Peterson,2009-10,2009-12-31,62.0,327.0,0.0,0.0,1009.0,7624.0,29.0,222.0,10
2050.0,Morris,Peterson,2010-11,2010-12-31,0.0,4.0,0.0,0.0,1009.0,7628.0,29.0,222.0,11
2072.0,Michael,Redd,1999-00,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2072.0,Michael,Redd,2000-01,2000-12-31,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,1
2072.0,Michael,Redd,2001-02,2001-12-31,88.0,767.0,0.0,0.0,88.0,780.0,0.0,0.0,2
2072.0,Michael,Redd,2002-03,2002-12-31,182.0,1241.0,3.0,58.0,270.0,2021.0,3.0,58.0,3
2072.0,Michael,Redd,2003-04,2003-12-31,127.0,1776.0,6.0,90.0,397.0,3797.0,9.0,148.0,4
2072.0,Michael,Redd,2004-05,2004-12-31,104.0,1723.0,0.0,0.0,501.0,5520.0,9.0,148.0,5
2072.0,Michael,Redd,2005-06,2005-12-31,163.0,2028.0,7.0,136.0,664.0,7548.0,16.0,284.0,6
2072.0,Michael,Redd,2006-07,2006-12-31,117.0,1416.0,0.0,0.0,781.0,8964.0,16.0,284.0,7
2072.0,Michael,Redd,2007-08,2007-12-31,130.0,1632.0,0.0,0.0,911.0,10596.0,16.0,284.0,8
2072.0,Michael,Redd,2008-09,2008-12-31,70.0,699.0,0.0,0.0,981.0,11295.0,16.0,284.0,9
2072.0,Michael,Redd,2009-10,2009-12-31,18.0,215.0,0.0,0.0,999.0,11510.0,16.0,284.0,10
2072.0,Michael,Redd,2010-11,2010-12-31,4.0,44.0,0.0,0.0,1003.0,11554.0,16.0,284.0,11
2072.0,Michael,Redd,2011-12,2011-12-31,42.0,418.0,0.0,0.0,1045.0,11972.0,16.0,284.0,12
2200.0,Pau,Gasol,2000-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2200.0,Pau,Gasol,2001-02,2001-12-31,1.0,1441.0,0.0,0.0,1.0,1441.0,0.0,0.0,1
2200.0,Pau,Gasol,2002-03,2002-12-31,1.0,1555.0,0.0,0.0,2.0,2996.0,0.0,0.0,2
2200.0,Pau,Gasol,2003-04,2003-12-31,4.0,1381.0,0.0,74.0,6.0,4377.0,0.0,74.0,3
2200.0,Pau,Gasol,2004-05,2004-12-31,1.0,997.0,1.0,85.0,7.0,5374.0,1.0,159.0,4
2200.0,Pau,Gasol,2005-06,2005-12-31,3.0,1628.0,0.0,81.0,10.0,7002.0,1.0,240.0,5
2200.0,Pau,Gasol,2006-07,2006-12-31,3.0,1226.0,0.0,0.0,13.0,8228.0,1.0,240.0,6
2200.0,Pau,Gasol,2007-08,2007-12-31,4.0,1246.0,0.0,354.0,17.0,9474.0,1.0,594.0,7
2200.0,Pau,Gasol,2008-09,2008-12-31,1.0,1528.0,0.0,420.0,18.0,11002.0,1.0,1014.0,8
2200.0,Pau,Gasol,2009-10,2009-12-31,0.0,1190.0,0.0,450.0,18.0,12192.0,1.0,1464.0,9
2200.0,Pau,Gasol,2010-11,2010-12-31,1.0,1541.0,1.0,131.0,19.0,13733.0,2.0,1595.0,10
2200.0,Pau,Gasol,2011-12,2011-12-31,7.0,1129.0,2.0,150.0,26.0,14862.0,4.0,1745.0,11
2200.0,Pau,Gasol,2012-13,2012-12-31,8.0,673.0,0.0,56.0,34.0,15535.0,4.0,1801.0,12
2200.0,Pau,Gasol,2013-14,2013-12-31,4.0,1041.0,0.0,0.0,38.0,16576.0,4.0,1801.0,13
2200.0,Pau,Gasol,2014-15,2014-12-31,12.0,1446.0,0.0,144.0,50.0,18022.0,4.0,1945.0,14
2200.0,Pau,Gasol,2015-16,2015-12-31,24.0,1187.0,0.0,0.0,74.0,19209.0,4.0,1945.0,15
2200.0,Pau,Gasol,2016-17,2016-12-31,56.0,792.0,4.0,30.0,130.0,20001.0,8.0,1975.0,16
2202.0,Jason,Richardson,2000-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2202.0,Jason,Richardson,2001-02,2001-12-31,82.0,1151.0,0.0,0.0,82.0,1151.0,0.0,0.0,1
2202.0,Jason,Richardson,2002-03,2002-12-31,123.0,1282.0,0.0,0.0,205.0,2433.0,0.0,0.0,2
2202.0,Jason,Richardson,2003-04,2003-12-31,77.0,1461.0,0.0,0.0,282.0,3894.0,0.0,0.0,3
2202.0,Jason,Richardson,2004-05,2004-12-31,125.0,1559.0,0.0,0.0,407.0,5453.0,0.0,0.0,4
2202.0,Jason,Richardson,2005-06,2005-12-31,183.0,1741.0,0.0,0.0,590.0,7194.0,0.0,0.0,5
2202.0,Jason,Richardson,2006-07,2006-12-31,110.0,814.0,29.0,210.0,700.0,8008.0,29.0,210.0,6
2202.0,Jason,Richardson,2007-08,2007-12-31,243.0,1788.0,0.0,0.0,943.0,9796.0,29.0,210.0,7
2202.0,Jason,Richardson,2008-09,2008-12-31,129.0,1212.0,0.0,0.0,1072.0,11008.0,29.0,210.0,8
2202.0,Jason,Richardson,2009-10,2009-12-31,157.0,1239.0,48.0,316.0,1229.0,12247.0,77.0,526.0,9
2202.0,Jason,Richardson,2010-11,2010-12-31,189.0,1249.0,8.0,50.0,1418.0,13496.0,85.0,576.0,10
2202.0,Jason,Richardson,2011-12,2011-12-31,102.0,629.0,10.0,57.0,1520.0,14125.0,95.0,633.0,11
2202.0,Jason,Richardson,2012-13,2012-12-31,57.0,347.0,0.0,0.0,1577.0,14472.0,95.0,633.0,12
2202.0,Jason,Richardson,2014-15,2014-12-31,31.0,172.0,0.0,0.0,1608.0,14644.0,95.0,633.0,13
2203.0,Shane,Battier,2000-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2203.0,Shane,Battier,2001-02,2001-12-31,103.0,1125.0,0.0,0.0,103.0,1125.0,0.0,0.0,1
2203.0,Shane,Battier,2002-03,2002-12-31,86.0,756.0,0.0,0.0,189.0,1881.0,0.0,0.0,2
2203.0,Shane,Battier,2003-04,2003-12-31,65.0,669.0,3.0,19.0,254.0,2550.0,3.0,19.0,3
2203.0,Shane,Battier,2004-05,2004-12-31,70.0,792.0,1.0,29.0,324.0,3342.0,4.0,48.0,4
2203.0,Shane,Battier,2005-06,2005-12-31,65.0,818.0,2.0,24.0,389.0,4160.0,6.0,72.0,5
2203.0,Shane,Battier,2006-07,2006-12-31,157.0,829.0,19.0,72.0,546.0,4989.0,25.0,144.0,6
2203.0,Shane,Battier,2007-08,2007-12-31,139.0,744.0,12.0,60.0,685.0,5733.0,37.0,204.0,7
2203.0,Shane,Battier,2008-09,2008-12-31,91.0,436.0,17.0,105.0,776.0,6169.0,54.0,309.0,8
2203.0,Shane,Battier,2009-10,2009-12-31,101.0,534.0,0.0,0.0,877.0,6703.0,54.0,309.0,9
2203.0,Shane,Battier,2010-11,2010-12-31,102.0,624.0,8.0,72.0,979.0,7327.0,62.0,381.0,10
2203.0,Shane,Battier,2011-12,2011-12-31,62.0,311.0,42.0,161.0,1041.0,7638.0,104.0,542.0,11
2203.0,Shane,Battier,2012-13,2012-12-31,136.0,472.0,26.0,103.0,1177.0,8110.0,130.0,645.0,12
2203.0,Shane,Battier,2013-14,2013-12-31,73.0,298.0,9.0,37.0,1250.0,8408.0,139.0,682.0,13
2207.0,Joe,Johnson,2000-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2207.0,Joe,Johnson,2001-02,2001-12-31,38.0,581.0,0.0,0.0,38.0,581.0,0.0,0.0,1
2207.0,Joe,Johnson,2002-03,2002-12-31,75.0,803.0,2.0,32.0,113.0,1384.0,2.0,32.0,2
2207.0,Joe,Johnson,2003-04,2003-12-31,83.0,1367.0,0.0,0.0,196.0,2751.0,2.0,32.0,3
2207.0,Joe,Johnson,2004-05,2004-12-31,177.0,1400.0,20.0,169.0,373.0,4151.0,22.0,201.0,4
2207.0,Joe,Johnson,2005-06,2005-12-31,128.0,1653.0,0.0,0.0,501.0,5804.0,22.0,201.0,5
2207.0,Joe,Johnson,2006-07,2006-12-31,119.0,1426.0,0.0,0.0,620.0,7230.0,22.0,201.0,6
2207.0,Joe,Johnson,2007-08,2007-12-31,169.0,1779.0,16.0,140.0,789.0,9009.0,38.0,341.0,7
2207.0,Joe,Johnson,2008-09,2008-12-31,149.0,1688.0,12.0,180.0,938.0,10697.0,50.0,521.0,8
2207.0,Joe,Johnson,2009-10,2009-12-31,129.0,1619.0,9.0,197.0,1067.0,12316.0,59.0,718.0,9
2207.0,Joe,Johnson,2010-11,2010-12-31,89.0,1312.0,18.0,226.0,1156.0,13628.0,77.0,944.0,10
2207.0,Joe,Johnson,2011-12,2011-12-31,125.0,1129.0,9.0,103.0,1281.0,14757.0,86.0,1047.0,11
2207.0,Joe,Johnson,2012-13,2012-12-31,148.0,1170.0,10.0,104.0,1429.0,15927.0,96.0,1151.0,12
2207.0,Joe,Johnson,2013-14,2013-12-31,162.0,1245.0,22.0,254.0,1591.0,17172.0,118.0,1405.0,13
2207.0,Joe,Johnson,2014-15,2014-12-31,121.0,1154.0,12.0,99.0,1712.0,18326.0,130.0,1504.0,14
2207.0,Joe,Johnson,2015-16,2015-12-31,120.0,992.0,13.0,170.0,1832.0,19318.0,143.0,1674.0,15
2207.0,Joe,Johnson,2016-17,2016-12-31,106.0,715.0,6.0,77.0,1938.0,20033.0,149.0,1751.0,16
2209.0,Vladimir,Radmanovic,2000-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2209.0,Vladimir,Radmanovic,2001-02,2001-12-31,66.0,407.0,7.0,38.0,66.0,407.0,7.0,38.0,1
2209.0,Vladimir,Radmanovic,2002-03,2002-12-31,104.0,724.0,0.0,0.0,170.0,1131.0,7.0,38.0,2
2209.0,Vladimir,Radmanovic,2003-04,2003-12-31,140.0,925.0,0.0,0.0,310.0,2056.0,7.0,38.0,3
2209.0,Vladimir,Radmanovic,2004-05,2004-12-31,128.0,741.0,5.0,32.0,438.0,2797.0,12.0,70.0,4
2209.0,Vladimir,Radmanovic,2005-06,2005-12-31,138.0,755.0,19.0,97.0,576.0,3552.0,31.0,167.0,5
2209.0,Vladimir,Radmanovic,2006-07,2006-12-31,40.0,361.0,0.0,0.0,616.0,3913.0,31.0,167.0,6
2209.0,Vladimir,Radmanovic,2007-08,2007-12-31,95.0,543.0,29.0,168.0,711.0,4456.0,60.0,335.0,7
2209.0,Vladimir,Radmanovic,2008-09,2008-12-31,105.0,540.0,0.0,0.0,816.0,4996.0,60.0,335.0,8
2209.0,Vladimir,Radmanovic,2009-10,2009-12-31,30.0,256.0,0.0,0.0,846.0,5252.0,60.0,335.0,9
2209.0,Vladimir,Radmanovic,2010-11,2010-12-31,70.0,374.0,0.0,0.0,916.0,5626.0,60.0,335.0,10
2209.0,Vladimir,Radmanovic,2011-12,2011-12-31,50.0,220.0,0.0,0.0,966.0,5846.0,60.0,335.0,11
2209.0,Vladimir,Radmanovic,2012-13,2012-12-31,5.0,33.0,3.0,9.0,971.0,5879.0,63.0,344.0,12
2210.0,Richard,Jefferson,2000-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2210.0,Richard,Jefferson,2001-02,2001-12-31,13.0,742.0,0.0,139.0,13.0,742.0,0.0,139.0,1
2210.0,Richard,Jefferson,2002-03,2002-12-31,6.0,1242.0,0.0,281.0,19.0,1984.0,0.0,420.0,2
2210.0,Richard,Jefferson,2003-04,2003-12-31,48.0,1515.0,9.0,218.0,67.0,3499.0,9.0,638.0,3
2210.0,Richard,Jefferson,2004-05,2004-12-31,30.0,733.0,2.0,63.0,97.0,4232.0,11.0,701.0,4
2210.0,Richard,Jefferson,2005-06,2005-12-31,60.0,1521.0,12.0,244.0,157.0,5753.0,23.0,945.0,5
